 Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s] Loading checkpoint shards:  25%|██▌       | 1/4 [00:00<00:02,  1.20it/s] Loading checkpoint shards:  50%|█████     | 2/4 [00:01<00:01,  1.28it/s] Loading checkpoint shards:  75%|███████▌  | 3/4 [00:02<00:00,  1.30it/s] Loading checkpoint shards: 100%|██████████| 4/4 [00:02<00:00,  1.64it/s]
{"example_id": 0, "source_checkpoint_sha256": "d72e6797ab5a67735af294c46395fb420efe6a3ceed28189e0760f7d7d5c6e90", "protocol_binding_sha256": "4ae8544c88e33f2ee54db4d1104a36d79be6c844a58d510f0a738b6424297f4a", "answer_tokens": 57, "huginn_relative_fixed_point_residuals": {"0": 3.329792022705078, "8": 0.07590077817440033, "16": 0.004702582024037838, "32": 0.00014205374463927, "64": 7.624404679518193e-05}, "jump_relative_fixed_point_residual": 0.6701447367668152, "jump_answer_token_cross_entropy": 2.8515281677246094, "jump_first_answer_token_cross_entropy": 5.975994110107422, "jump_answer_tokens_correct": 20, "jump_first_answer_token_correct": false}
    {
      "combined_exact": true,
      "example_id": 2250,
      "tokens": 225
    },
    {
      "combined_exact": true,
      "example_id": 2499,
      "tokens": 179
    }
  ]
}
Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s]Loading checkpoint shards:  25%|██▌       | 1/4 [00:00<00:00,  8.23it/s]Loading checkpoint shards:  75%|███████▌  | 3/4 [00:00<00:00, 10.88it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:00<00:00, 10.82it/s]
{"type": "train", "step": 1, "answer_token_cross_entropy": 10.774607387456028, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 10.774607387456028, "answer_tokens": 880, "gradient_norm": 6.012637615203857, "elapsed_seconds": 1.1229581832885742}
{"type": "train", "step": 2, "answer_token_cross_entropy": 10.435650989927094, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 10.435650989927094, "answer_tokens": 841, "gradient_norm": 7.823019504547119, "elapsed_seconds": 1.7114818096160889}
{"type": "train", "step": 3, "answer_token_cross_entropy": 10.0272260197496, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 10.0272260197496, "answer_tokens": 904, "gradient_norm": 10.386849403381348, "elapsed_seconds": 2.245767116546631}
{"type": "train", "step": 4, "answer_token_cross_entropy": 9.583453555112529, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 9.583453555112529, "answer_tokens": 881, "gradient_norm": 13.203634262084961, "elapsed_seconds": 2.732579231262207}
{"type": "train", "step": 5, "answer_token_cross_entropy": 8.959319005418982, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 8.959319005418982, "answer_tokens": 1091, "gradient_norm": 14.475176811218262, "elapsed_seconds": 3.269278049468994}
{"type": "train", "step": 6, "answer_token_cross_entropy": 8.530568285797374, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 8.530568285797374, "answer_tokens": 837, "gradient_norm": 11.625926971435547, "elapsed_seconds": 3.800564765930176}
{"type": "train", "step": 7, "answer_token_cross_entropy": 8.409553225327716, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 8.409553225327716, "answer_tokens": 971, "gradient_norm": 9.522217750549316, "elapsed_seconds": 4.291790723800659}
{"type": "train", "step": 8, "answer_token_cross_entropy": 8.039455319264295, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 8.039455319264295, "answer_tokens": 938, "gradient_norm": 8.576510429382324, "elapsed_seconds": 4.808307647705078}
{"type": "train", "step": 9, "answer_token_cross_entropy": 7.641716650885961, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 7.641716650885961, "answer_tokens": 1129, "gradient_norm": 8.653016090393066, "elapsed_seconds": 5.261510848999023}
{"type": "train", "step": 10, "answer_token_cross_entropy": 7.545901823742683, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 7.545901823742683, "answer_tokens": 887, "gradient_norm": 5.851016998291016, "elapsed_seconds": 5.634385347366333}
{"type": "startup_gate", "step": 10, "validation": {"answer_token_cross_entropy": 7.3275202847281, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 7.3275202847281, "answer_tokens": 1518}, "generation_tokens": 32, "finite": true, "inference_recurrent_steps": 0}
{"type": "train", "step": 11, "answer_token_cross_entropy": 7.319521772908974, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 7.319521772908974, "answer_tokens": 1004, "gradient_norm": 3.9180731773376465, "elapsed_seconds": 7.476071357727051}
{"type": "train", "step": 12, "answer_token_cross_entropy": 6.9503249203308926, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 6.9503249203308926, "answer_tokens": 1038, "gradient_norm": 3.883300542831421, "elapsed_seconds": 7.924307823181152}
{"type": "train", "step": 13, "answer_token_cross_entropy": 6.804613822308926, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 6.804613822308926, "answer_tokens": 826, "gradient_norm": 3.7377336025238037, "elapsed_seconds": 8.352027893066406}
{"type": "train", "step": 14, "answer_token_cross_entropy": 7.169298477661916, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 7.169298477661916, "answer_tokens": 858, "gradient_norm": 3.1245949268341064, "elapsed_seconds": 8.616318941116333}
{"type": "train", "step": 15, "answer_token_cross_entropy": 6.706008220541066, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 6.706008220541066, "answer_tokens": 870, "gradient_norm": 2.7296736240386963, "elapsed_seconds": 8.946399688720703}
{"type": "train", "step": 16, "answer_token_cross_entropy": 6.205767946395816, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 6.205767946395816, "answer_tokens": 1313, "gradient_norm": 2.703672409057617, "elapsed_seconds": 9.372715473175049}
{"type": "train", "step": 17, "answer_token_cross_entropy": 6.856154647713559, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 6.856154647713559, "answer_tokens": 806, "gradient_norm": 3.3210678100585938, "elapsed_seconds": 9.833027124404907}
{"type": "train", "step": 18, "answer_token_cross_entropy": 6.784500321544024, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 6.784500321544024, "answer_tokens": 753, "gradient_norm": 2.7820374965667725, "elapsed_seconds": 10.189096450805664}
{"type": "train", "step": 19, "answer_token_cross_entropy": 5.817900419517382, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 5.817900419517382, "answer_tokens": 845, "gradient_norm": 2.3416740894317627, "elapsed_seconds": 10.502212047576904}
{"type": "train", "step": 20, "answer_token_cross_entropy": 5.724643110850501, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 5.724643110850501, "answer_tokens": 945, "gradient_norm": 2.0407886505126953, "elapsed_seconds": 10.94326114654541}
{"type": "train", "step": 21, "answer_token_cross_entropy": 5.8642038212055425, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 5.8642038212055425, "answer_tokens": 737, "gradient_norm": 2.0493853092193604, "elapsed_seconds": 11.32468843460083}
{"type": "train", "step": 22, "answer_token_cross_entropy": 6.018443023400638, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 6.018443023400638, "answer_tokens": 991, "gradient_norm": 1.9829561710357666, "elapsed_seconds": 11.748744249343872}
{"type": "train", "step": 23, "answer_token_cross_entropy": 5.5760524202953885, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 5.5760524202953885, "answer_tokens": 886, "gradient_norm": 1.9870805740356445, "elapsed_seconds": 12.144780158996582}
{"type": "train", "step": 24, "answer_token_cross_entropy": 5.395364818920578, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 5.395364818920578, "answer_tokens": 878, "gradient_norm": 1.8558870553970337, "elapsed_seconds": 12.504806280136108}
{"type": "train", "step": 25, "answer_token_cross_entropy": 5.9298012864755085, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 5.9298012864755085, "answer_tokens": 937, "gradient_norm": 2.0900745391845703, "elapsed_seconds": 12.841039180755615}
{"type": "train", "step": 26, "answer_token_cross_entropy": 5.5245608867449745, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 5.5245608867449745, "answer_tokens": 917, "gradient_norm": 1.6871074438095093, "elapsed_seconds": 13.301995038986206}
{"type": "train", "step": 27, "answer_token_cross_entropy": 5.255224851008212, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 5.255224851008212, "answer_tokens": 890, "gradient_norm": 1.809112548828125, "elapsed_seconds": 13.57876205444336}
{"type": "train", "step": 28, "answer_token_cross_entropy": 5.919392138580512, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 5.919392138580512, "answer_tokens": 643, "gradient_norm": 2.052990674972534, "elapsed_seconds": 13.919206380844116}
{"type": "train", "step": 29, "answer_token_cross_entropy": 5.5803806032131185, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 5.5803806032131185, "answer_tokens": 846, "gradient_norm": 1.7076802253723145, "elapsed_seconds": 14.316604137420654}
{"type": "train", "step": 30, "answer_token_cross_entropy": 5.802273406552023, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 5.802273406552023, "answer_tokens": 842, "gradient_norm": 1.932165503501892, "elapsed_seconds": 14.671010255813599}
{"type": "train", "step": 31, "answer_token_cross_entropy": 5.623807530690724, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 5.623807530690724, "answer_tokens": 1028, "gradient_norm": 1.5284801721572876, "elapsed_seconds": 15.042845249176025}
{"type": "train", "step": 32, "answer_token_cross_entropy": 5.684185548300457, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 5.684185548300457, "answer_tokens": 1132, "gradient_norm": 1.4359327554702759, "elapsed_seconds": 15.470205783843994}
{"type": "train", "step": 33, "answer_token_cross_entropy": 4.903584845266159, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.903584845266159, "answer_tokens": 989, "gradient_norm": 1.4860641956329346, "elapsed_seconds": 15.876080513000488}
{"type": "train", "step": 34, "answer_token_cross_entropy": 4.984628894541523, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.984628894541523, "answer_tokens": 1111, "gradient_norm": 1.2452003955841064, "elapsed_seconds": 16.23811626434326}
{"type": "train", "step": 35, "answer_token_cross_entropy": 4.951496575826622, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.951496575826622, "answer_tokens": 830, "gradient_norm": 1.1843907833099365, "elapsed_seconds": 16.54105830192566}
{"type": "train", "step": 36, "answer_token_cross_entropy": 5.11796383295, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 5.11796383295, "answer_tokens": 805, "gradient_norm": 1.361806035041809, "elapsed_seconds": 16.83235478401184}
{"type": "train", "step": 37, "answer_token_cross_entropy": 4.859265475306411, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.859265475306411, "answer_tokens": 1003, "gradient_norm": 1.1781656742095947, "elapsed_seconds": 17.18828845024109}
{"type": "train", "step": 38, "answer_token_cross_entropy": 5.127726183010741, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 5.127726183010741, "answer_tokens": 913, "gradient_norm": 1.5817289352416992, "elapsed_seconds": 17.4916353225708}
{"type": "train", "step": 39, "answer_token_cross_entropy": 4.55447459564209, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.55447459564209, "answer_tokens": 1250, "gradient_norm": 1.138259768486023, "elapsed_seconds": 17.855264902114868}
{"type": "train", "step": 40, "answer_token_cross_entropy": 4.862501607248277, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.862501607248277, "answer_tokens": 1056, "gradient_norm": 1.2454098463058472, "elapsed_seconds": 18.206632375717163}
{"type": "train", "step": 41, "answer_token_cross_entropy": 5.267036508549156, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 5.267036508549156, "answer_tokens": 865, "gradient_norm": 1.7404334545135498, "elapsed_seconds": 18.549835681915283}
{"type": "train", "step": 42, "answer_token_cross_entropy": 4.647181408464416, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.647181408464416, "answer_tokens": 847, "gradient_norm": 1.231539249420166, "elapsed_seconds": 19.00041127204895}
{"type": "train", "step": 43, "answer_token_cross_entropy": 4.848815450420627, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.848815450420627, "answer_tokens": 847, "gradient_norm": 1.002213716506958, "elapsed_seconds": 19.284782886505127}
{"type": "train", "step": 44, "answer_token_cross_entropy": 5.073688576683759, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 5.073688576683759, "answer_tokens": 918, "gradient_norm": 1.294985294342041, "elapsed_seconds": 19.577149629592896}
{"type": "train", "step": 45, "answer_token_cross_entropy": 4.909148188198314, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.909148188198314, "answer_tokens": 986, "gradient_norm": 1.2802084684371948, "elapsed_seconds": 19.92292881011963}
{"type": "train", "step": 46, "answer_token_cross_entropy": 5.28631267686492, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 5.28631267686492, "answer_tokens": 1030, "gradient_norm": 1.481627345085144, "elapsed_seconds": 20.22393536567688}
{"type": "train", "step": 47, "answer_token_cross_entropy": 4.388576054430861, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.388576054430861, "answer_tokens": 1006, "gradient_norm": 1.5658701658248901, "elapsed_seconds": 20.545923948287964}
{"type": "train", "step": 48, "answer_token_cross_entropy": 5.199314902933378, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 5.199314902933378, "answer_tokens": 913, "gradient_norm": 1.2609220743179321, "elapsed_seconds": 20.849045276641846}
{"type": "train", "step": 49, "answer_token_cross_entropy": 4.928107291204066, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.928107291204066, "answer_tokens": 815, "gradient_norm": 1.127426028251648, "elapsed_seconds": 21.1008083820343}
{"type": "train", "step": 50, "answer_token_cross_entropy": 4.828951940157249, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.828951940157249, "answer_tokens": 1031, "gradient_norm": 1.140877366065979, "elapsed_seconds": 21.433494091033936}
{"type": "train", "step": 51, "answer_token_cross_entropy": 4.451911841678396, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.451911841678396, "answer_tokens": 854, "gradient_norm": 1.0459843873977661, "elapsed_seconds": 21.716336011886597}
{"type": "train", "step": 52, "answer_token_cross_entropy": 4.4225672791202655, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.4225672791202655, "answer_tokens": 949, "gradient_norm": 1.2111124992370605, "elapsed_seconds": 22.11750102043152}
{"type": "train", "step": 53, "answer_token_cross_entropy": 5.046268003203652, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 5.046268003203652, "answer_tokens": 1100, "gradient_norm": 1.0731022357940674, "elapsed_seconds": 22.41869831085205}
{"type": "train", "step": 54, "answer_token_cross_entropy": 4.812301279850376, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.812301279850376, "answer_tokens": 824, "gradient_norm": 1.362502098083496, "elapsed_seconds": 22.723976373672485}
{"type": "train", "step": 55, "answer_token_cross_entropy": 4.635449437786349, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.635449437786349, "answer_tokens": 834, "gradient_norm": 1.288132905960083, "elapsed_seconds": 23.05071711540222}
{"type": "train", "step": 56, "answer_token_cross_entropy": 4.732917826504252, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.732917826504252, "answer_tokens": 1132, "gradient_norm": 1.2763460874557495, "elapsed_seconds": 23.449983596801758}
{"type": "train", "step": 57, "answer_token_cross_entropy": 4.55647581198324, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.55647581198324, "answer_tokens": 1033, "gradient_norm": 0.9010778665542603, "elapsed_seconds": 23.7318696975708}
{"type": "train", "step": 58, "answer_token_cross_entropy": 4.6453711844721495, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.6453711844721495, "answer_tokens": 891, "gradient_norm": 1.1218600273132324, "elapsed_seconds": 24.07180690765381}
{"type": "train", "step": 59, "answer_token_cross_entropy": 4.589108457744325, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.589108457744325, "answer_tokens": 1172, "gradient_norm": 1.421882152557373, "elapsed_seconds": 24.44134545326233}
{"type": "train", "step": 60, "answer_token_cross_entropy": 4.716019450243325, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.716019450243325, "answer_tokens": 737, "gradient_norm": 1.2946192026138306, "elapsed_seconds": 24.712888956069946}
{"type": "train", "step": 61, "answer_token_cross_entropy": 4.505183698034184, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.505183698034184, "answer_tokens": 926, "gradient_norm": 1.0994813442230225, "elapsed_seconds": 25.101056337356567}
{"type": "train", "step": 62, "answer_token_cross_entropy": 4.5285205023402515, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.5285205023402515, "answer_tokens": 901, "gradient_norm": 1.5471758842468262, "elapsed_seconds": 25.410541534423828}
{"type": "train", "step": 63, "answer_token_cross_entropy": 4.157546731642076, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.157546731642076, "answer_tokens": 715, "gradient_norm": 1.1476432085037231, "elapsed_seconds": 25.71662974357605}
{"type": "train", "step": 64, "answer_token_cross_entropy": 4.5576914433305795, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.5576914433305795, "answer_tokens": 753, "gradient_norm": 1.267486810684204, "elapsed_seconds": 26.086076736450195}
{"type": "train", "step": 65, "answer_token_cross_entropy": 4.922214735560839, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.922214735560839, "answer_tokens": 983, "gradient_norm": 1.627997875213623, "elapsed_seconds": 26.34107542037964}
{"type": "train", "step": 66, "answer_token_cross_entropy": 4.5081420213158365, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.5081420213158365, "answer_tokens": 684, "gradient_norm": 1.697013258934021, "elapsed_seconds": 26.70556902885437}
{"type": "train", "step": 67, "answer_token_cross_entropy": 4.500776779108606, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.500776779108606, "answer_tokens": 922, "gradient_norm": 1.1769871711730957, "elapsed_seconds": 27.01780915260315}
{"type": "train", "step": 68, "answer_token_cross_entropy": 4.275675156962213, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.275675156962213, "answer_tokens": 1122, "gradient_norm": 1.4370890855789185, "elapsed_seconds": 27.38117241859436}
{"type": "train", "step": 69, "answer_token_cross_entropy": 4.550382778099372, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.550382778099372, "answer_tokens": 1172, "gradient_norm": 1.2389390468597412, "elapsed_seconds": 27.65835475921631}
{"type": "train", "step": 70, "answer_token_cross_entropy": 3.9971675701407405, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.9971675701407405, "answer_tokens": 932, "gradient_norm": 2.0365278720855713, "elapsed_seconds": 27.96402645111084}
{"type": "train", "step": 71, "answer_token_cross_entropy": 4.378036726458476, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.378036726458476, "answer_tokens": 1259, "gradient_norm": 1.3674331903457642, "elapsed_seconds": 28.284616947174072}
{"type": "train", "step": 72, "answer_token_cross_entropy": 4.174465934507643, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.174465934507643, "answer_tokens": 1102, "gradient_norm": 1.4638292789459229, "elapsed_seconds": 28.56368350982666}
{"type": "train", "step": 73, "answer_token_cross_entropy": 4.682542871761989, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.682542871761989, "answer_tokens": 1144, "gradient_norm": 1.2281665802001953, "elapsed_seconds": 28.871182918548584}
{"type": "train", "step": 74, "answer_token_cross_entropy": 4.061183661222458, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.061183661222458, "answer_tokens": 720, "gradient_norm": 0.9672102928161621, "elapsed_seconds": 29.127219438552856}
{"type": "train", "step": 75, "answer_token_cross_entropy": 4.071525941943517, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.071525941943517, "answer_tokens": 946, "gradient_norm": 1.3503074645996094, "elapsed_seconds": 29.43895697593689}
{"type": "train", "step": 76, "answer_token_cross_entropy": 4.350233972394789, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.350233972394789, "answer_tokens": 1295, "gradient_norm": 1.069339394569397, "elapsed_seconds": 29.725456953048706}
{"type": "train", "step": 77, "answer_token_cross_entropy": 4.4351160204687785, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.4351160204687785, "answer_tokens": 1075, "gradient_norm": 1.475484013557434, "elapsed_seconds": 30.02826714515686}
{"type": "train", "step": 78, "answer_token_cross_entropy": 3.792074239179023, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.792074239179023, "answer_tokens": 795, "gradient_norm": 1.2943530082702637, "elapsed_seconds": 30.28345799446106}
{"type": "train", "step": 79, "answer_token_cross_entropy": 3.7995779542914803, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.7995779542914803, "answer_tokens": 1167, "gradient_norm": 1.0510503053665161, "elapsed_seconds": 30.589828968048096}
{"type": "train", "step": 80, "answer_token_cross_entropy": 4.279419522848189, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.279419522848189, "answer_tokens": 644, "gradient_norm": 1.6052764654159546, "elapsed_seconds": 30.893953323364258}
{"type": "train", "step": 81, "answer_token_cross_entropy": 4.532935782934241, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.532935782934241, "answer_tokens": 806, "gradient_norm": 2.0920636653900146, "elapsed_seconds": 31.155279397964478}
{"type": "train", "step": 82, "answer_token_cross_entropy": 4.356675141978831, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.356675141978831, "answer_tokens": 672, "gradient_norm": 1.499898076057434, "elapsed_seconds": 31.55692481994629}
{"type": "train", "step": 83, "answer_token_cross_entropy": 4.4073928418470985, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.4073928418470985, "answer_tokens": 995, "gradient_norm": 1.1105769872665405, "elapsed_seconds": 31.828784942626953}
{"type": "train", "step": 84, "answer_token_cross_entropy": 4.090047396881155, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.090047396881155, "answer_tokens": 1198, "gradient_norm": 1.0440967082977295, "elapsed_seconds": 32.12282705307007}
{"type": "train", "step": 85, "answer_token_cross_entropy": 3.980380742499169, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.980380742499169, "answer_tokens": 1175, "gradient_norm": 1.971894383430481, "elapsed_seconds": 32.5186984539032}
{"type": "train", "step": 86, "answer_token_cross_entropy": 3.9971544740171083, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.9971544740171083, "answer_tokens": 988, "gradient_norm": 1.750545859336853, "elapsed_seconds": 32.78661513328552}
{"type": "train", "step": 87, "answer_token_cross_entropy": 3.7970306080870095, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.7970306080870095, "answer_tokens": 1047, "gradient_norm": 2.819927215576172, "elapsed_seconds": 33.086989402770996}
{"type": "train", "step": 88, "answer_token_cross_entropy": 4.365948962559601, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.365948962559601, "answer_tokens": 866, "gradient_norm": 1.6423629522323608, "elapsed_seconds": 33.44521450996399}
{"type": "train", "step": 89, "answer_token_cross_entropy": 3.9218269826164907, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.9218269826164907, "answer_tokens": 806, "gradient_norm": 1.7094460725784302, "elapsed_seconds": 33.73441672325134}
{"type": "train", "step": 90, "answer_token_cross_entropy": 4.153388595480243, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.153388595480243, "answer_tokens": 946, "gradient_norm": 1.4796888828277588, "elapsed_seconds": 34.07622814178467}
{"type": "train", "step": 91, "answer_token_cross_entropy": 4.0517956327509, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.0517956327509, "answer_tokens": 756, "gradient_norm": 2.15545654296875, "elapsed_seconds": 34.32083868980408}
{"type": "train", "step": 92, "answer_token_cross_entropy": 4.379812970556506, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.379812970556506, "answer_tokens": 1038, "gradient_norm": 2.212554454803467, "elapsed_seconds": 34.559980154037476}
{"type": "train", "step": 93, "answer_token_cross_entropy": 4.219106431705196, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.219106431705196, "answer_tokens": 820, "gradient_norm": 1.5189439058303833, "elapsed_seconds": 34.79840612411499}
{"type": "train", "step": 94, "answer_token_cross_entropy": 3.896494421195723, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.896494421195723, "answer_tokens": 731, "gradient_norm": 1.2712688446044922, "elapsed_seconds": 35.030810832977295}
{"type": "train", "step": 95, "answer_token_cross_entropy": 3.919035477039618, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.919035477039618, "answer_tokens": 924, "gradient_norm": 1.2486841678619385, "elapsed_seconds": 35.31304955482483}
{"type": "train", "step": 96, "answer_token_cross_entropy": 4.002632186932271, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.002632186932271, "answer_tokens": 895, "gradient_norm": 1.105828881263733, "elapsed_seconds": 35.575103521347046}
{"type": "train", "step": 97, "answer_token_cross_entropy": 3.9951923270926093, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.9951923270926093, "answer_tokens": 1055, "gradient_norm": 1.5113574266433716, "elapsed_seconds": 35.899667501449585}
{"type": "train", "step": 98, "answer_token_cross_entropy": 3.949324930783254, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.949324930783254, "answer_tokens": 1182, "gradient_norm": 1.831736445426941, "elapsed_seconds": 36.236913442611694}
{"type": "train", "step": 99, "answer_token_cross_entropy": 3.9094910019397027, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.9094910019397027, "answer_tokens": 673, "gradient_norm": 1.3644427061080933, "elapsed_seconds": 36.47771906852722}
{"type": "train", "step": 100, "answer_token_cross_entropy": 4.516460140076667, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 4.516460140076667, "answer_tokens": 931, "gradient_norm": 1.6908395290374756, "elapsed_seconds": 36.70807933807373}
{"type": "validation", "step": 100, "answer_token_cross_entropy": 3.9683655448867796, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.9683655448867796, "answer_tokens": 27915, "elapsed_seconds": 40.444042682647705}
{"type": "train", "step": 101, "answer_token_cross_entropy": 3.873972552540028, "fixed_point_relative_residual": null, "fixed_point_term_computed": false, "total_objective": 3.873972552540028, "answer_tokens": 904, "gradient_norm": 1.0696214437484741, "elapsed_seconds": 41.36798405647278}
